trial,run,stimCat,stimN,oldNew,resp,rt,accEncoded,postChoiceDur,isiDur,conf,confRT,confPresses,rt2,acc,wasRDD,nRDD,rddVal,rddRew,rddAcc,totExp,acc2,Subject
59,1,2,42,0,1,2454,1,0.305004687,0.736946053,1,1.3638101,2,2.4519666,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
60,1,3,8,1,2,1271,1,0.573937084,0.570226212,5,1.514692,2,1.268631,1,1,0,25,10,1,3,1,PAV064
61,1,2,27,3,2,2452,0,0.424326891,0.682295996,5,1.6724963,2,2.4488838,1,1,0,30,10,1,1,1,PAV064
62,1,3,55,0,1,1290,1,0.352544416,0.69821146,3,0.2035469,0,1.2870606,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
63,1,1,15,1,2,1445,1,0.396644962,0.320760716,4,2.2124783,1,1.4434452,1,1,1,25,25,1,4,1,PAV064
64,1,1,32,3,1,1308,1,0.590924029,0.617069862,1,1.3166175,2,1.3062479,0,1,0,25,10,1,1,0,PAV064
65,1,2,38,3,1,1045,1,0.259437513,0.687890209,1,1.4229512,2,1.0424266,0,1,0,20,10,1,1,0,PAV064
66,1,3,11,1,2,1387,1,0.35380352,0.629962794,5,2.0830425,2,1.3814293,1,1,0,20,10,1,4,1,PAV064
67,1,3,29,3,2,1813,0,0.510193593,0.556650655,3,1.0199638,0,1.8071839,1,1,0,20,10,1,1,1,PAV064
68,1,1,14,1,2,3246,1,0.482805959,0.616059535,5,1.8568722,2,3.243039,1,1,1,30,30,1,4,1,PAV064
69,1,2,31,3,2,1127,0,0.296240116,0.715203409,5,1.5988031,2,1.1245651,1,1,1,25,0,0,1,1,PAV064
70,1,1,1,1,1,955,0,0.671441253,0.325803154,3,0.1939785,0,0.9508765,0,1,0,25,10,1,2,0,PAV064
71,1,3,25,3,2,2452,0,0.505185054,0.450797101,5,2.3815895,2,2.4475948,1,1,0,20,10,1,1,1,PAV064
72,1,3,39,0,2,1642,0,0.302752702,0.504366884,5,1.7048234,2,1.6398536,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
73,1,3,18,1,1,2027,0,0.25536804,0.311314497,1,1.4325525,2,2.0243598,0,1,8,10,10,1,15,0,PAV064
74,1,2,1,1,2,1031,1,0.667449799,0.738471362,5,1.726739,2,1.0290896,1,1,1,30,30,1,2,1,PAV064
75,1,2,25,3,1,1244,1,0.638539099,0.469715801,1,1.5388746,2,1.2398697,0,1,0,30,10,1,1,0,PAV064
1,2,2,36,3,1,3314,1,0.579238144,0.665226929,1,1.9605003,2,3.308377,0,1,0,30,10,1,1,0,PAV064
2,2,1,27,3,1,905,1,0.450471076,0.735174903,1,1.3105288,2,0.9016122,0,1,0,20,10,1,1,0,PAV064
3,2,1,11,1,1,1126,0,0.328624838,0.416636383,1,1.4166533,2,1.1224071,0,1,0,30,10,1,4,0,PAV064
4,2,1,37,3,1,1045,1,0.714814732,0.341866696,1,1.4015236,2,1.0434383,0,1,0,25,10,1,1,0,PAV064
5,2,1,5,1,1,1032,0,0.28529481,0.488952555,1,1.4431587,2,1.0298621,0,1,0,30,10,1,2,0,PAV064
6,2,2,43,0,2,1850,0,0.558439153,0.492080479,5,1.525331,2,1.8479446,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
7,2,2,5,1,1,937,0,0.72009258,0.699184462,1,1.3554137,2,0.9348329,0,1,0,25,10,1,2,0,PAV064
8,2,2,9,1,2,1241,1,0.530602253,0.613298245,5,1.8877132,2,1.2388579,1,1,0,20,10,1,3,1,PAV064
9,2,2,15,1,2,1171,1,0.728504785,0.386759523,5,1.9227306,2,1.1671187,1,1,0,20,10,1,4,1,PAV064
10,2,1,40,0,1,1070,1,0.424429758,0.527591466,1,1.4114894,2,1.0670116,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
11,2,2,24,3,2,1924,0,0.524193842,0.570715333,5,1.8528973,2,1.9225119,1,1,0,20,10,1,1,1,PAV064
12,2,2,14,1,2,1210,1,0.506551539,0.569225162,4,1.7414247,1,1.2079889,1,1,0,25,10,1,4,1,PAV064
13,2,2,2,1,2,1858,1,0.261600322,0.325699556,5,3.0259818,2,1.8561933,1,1,0,30,10,1,2,1,PAV064
14,2,2,32,3,2,776,0,0.450010867,0.26950647,5,1.6455113,2,0.7712709,1,1,0,25,10,1,1,1,PAV064
15,2,3,24,3,1,1369,1,0.388210392,0.319253065,1,1.4448255,2,1.3674161,0,1,0,30,0,0,1,0,PAV064
16,2,3,5,1,1,1037,0,0.655032996,0.444938796,3,0.1500918,0,1.0348216,0,1,0,25,10,1,2,0,PAV064
17,2,3,7,1,2,1831,1,0.429706039,0.474235497,5,1.6272912,2,1.8277918,1,1,1,25,25,1,3,1,PAV064
18,2,1,4,1,1,1024,0,0.403748619,0.368510409,1,1.5376965,2,1.0218529,0,1,0,20,10,1,2,0,PAV064
19,2,1,3,1,1,1037,0,0.369858227,0.355678839,1,2.6362142,2,1.034376,0,1,0,30,10,1,2,0,PAV064
20,2,2,37,3,2,1105,0,0.398737018,0.591712956,5,1.5633326,2,1.1021318,1,1,1,25,0,0,1,1,PAV064
21,2,2,29,3,1,1079,1,0.409000605,0.427691973,1,1.3708514,2,1.0763823,0,1,0,20,10,1,1,0,PAV064
22,2,3,12,1,1,986,0,0.586444341,0.541851371,1,1.6525168,2,0.9848946,0,1,0,30,10,1,4,0,PAV064
23,2,1,7,1,1,1017,0,0.344203962,0.415725606,1,1.4357423,2,1.0150042,0,1,0,30,10,1,3,0,PAV064
24,2,1,34,3,1,1478,1,0.719881474,0.480249608,1,1.4297047,2,1.4760909,0,1,0,30,10,1,1,0,PAV064
25,2,1,13,1,1,1863,0,0.724340269,0.383268502,1,1.455005,2,1.8570621,0,1,0,30,10,1,4,0,PAV064
26,2,1,47,0,1,832,1,0.560362052,0.273089273,1,1.5177146,2,0.829384,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
27,2,2,39,0,2,1335,0,0.272852054,0.513728928,5,1.6507767,2,1.3301146,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
28,2,1,45,0,1,853,1,0.749978046,0.332785189,1,1.4805324,2,0.8511385,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
29,2,1,48,0,1,831,1,0.374776079,0.577562043,1,2.3082059,2,0.8290286,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
30,2,2,53,0,2,983,0,0.467416467,0.715213994,5,1.3303066,2,0.9789447,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
31,2,2,55,0,2,5444,0,0.699319907,0.582036926,3,1.0376753,0,5.44178,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
32,2,3,56,0,2,2446,0,0.37139454,0.565134343,5,2.0360504,2,2.44383,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
33,2,2,26,3,2,1258,0,0.394908207,0.52741358,3,0.7226623,0,1.2558305,1,1,0,20,10,1,1,1,PAV064
34,2,3,33,3,2,1904,0,0.558455227,0.46336222,5,1.7935365,2,1.9007709,1,1,0,25,10,1,1,1,PAV064
35,2,3,32,3,1,1298,1,0.46474857,0.373145632,1,1.5277041,2,1.2962637,0,1,0,25,10,1,1,0,PAV064
36,2,2,50,0,2,1884,0,0.745554066,0.70297148,5,1.7843175,2,1.8820224,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
37,2,1,33,3,0,NaN,0,0.426853939,0.726292811,NaN,NaN,NaN,NaN,0,1,1,20,0,0,1,0,PAV064
38,2,1,18,1,2,1426,1,0.735721296,0.6417007,5,1.7836977,2,1.4231258,1,1,10,10,10,1,15,1,PAV064
39,2,1,9,1,1,1737,0,0.43797692,0.28989626,1,1.5360922,2,1.730995,0,1,0,20,10,1,3,0,PAV064
40,2,1,39,0,1,1041,1,0.588557027,0.725805073,1,1.3487491,2,1.0348783,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
41,2,1,41,0,1,868,1,0.42833828,0.301301163,3,0.0835723,0,0.8661077,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
42,2,1,56,0,1,1324,1,0.693585423,0.539029604,1,2.5237844,2,1.3223167,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
43,2,3,36,3,1,1337,1,0.584040217,0.48413582,3,0.0780122,0,1.3343385,0,1,0,20,10,1,1,0,PAV064
44,2,3,47,0,1,1035,1,0.425353969,0.512081675,1,1.2575604,2,1.0336749,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
45,2,2,8,1,2,1887,1,0.666394517,0.282567479,5,2.492154,2,1.8830136,1,1,1,25,25,1,3,1,PAV064
46,2,1,10,1,1,2641,0,0.66701089,0.388896996,1,1.4232025,2,2.6377519,0,1,0,20,10,1,3,0,PAV064
47,2,1,51,0,1,994,1,0.464147766,0.327677691,1,1.7095479,2,0.9874608,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
48,2,1,30,3,1,850,1,0.644280977,0.535037171,1,1.3116799,2,0.8477099,0,1,0,25,10,1,1,0,PAV064
49,2,3,10,1,2,987,1,0.692910766,0.477030494,3,0.1556402,0,0.9850363,1,1,1,30,30,1,3,1,PAV064
50,2,3,4,1,2,983,1,0.636127584,0.393402456,5,1.5132494,2,0.9799679,1,1,1,20,20,1,2,1,PAV064
51,2,3,45,0,1,941,1,0.327240683,0.723441078,1,1.3822921,2,0.9330746,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
52,2,2,52,0,1,2031,1,0.547599386,0.666606097,1,1.5928077,2,2.0296093,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
53,2,3,6,1,2,1354,1,0.491987669,0.497843371,5,2.491641,2,1.3521958,1,1,0,20,10,1,3,1,PAV064
54,2,3,9,1,2,1928,1,0.46459033,0.445710653,5,1.8554679,2,1.925454,1,1,1,20,20,1,3,1,PAV064
55,2,3,28,3,1,974,1,0.519802623,0.699906596,5,NaN,6,0.9722151,0,1,0,25,10,1,1,0,PAV064
56,2,1,31,3,1,1132,1,0.329279726,0.466724437,1,4.9409043,2,1.1285163,0,1,0,30,10,1,1,0,PAV064
57,2,2,54,0,2,1398,0,0.731368361,0.550554903,5,1.8682417,2,1.3951908,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
58,2,3,52,0,1,1365,1,0.421267037,0.342620176,3,2.0975553,0,1.3628548,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
59,2,2,13,1,2,1195,1,0.426740996,0.568953498,5,2.1040601,2,1.1924838,1,1,0,30,10,1,4,1,PAV064
60,2,3,53,0,2,1323,0,0.258111358,0.335826231,3,0.54545,0,1.3200765,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
61,2,3,13,1,1,2140,0,0.700185897,0.37914828,3,0.151335,0,2.1375143,0,1,1,25,25,1,4,0,PAV064
62,2,1,52,0,1,920,1,0.269402285,0.714814692,1,1.3862282,2,0.918338,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
63,2,3,38,3,2,1283,0,0.271247078,0.541424897,5,1.5524214,2,1.2816939,1,1,0,20,10,1,1,1,PAV064
64,2,1,29,3,2,1267,0,0.62356067,0.653446912,5,1.5853099,2,1.2649313,1,1,0,20,10,1,1,1,PAV064
65,2,3,54,0,1,2433,1,0.516286226,0.433898187,3,0.0557731,0,2.4270531,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
66,2,2,40,0,1,1638,1,0.506916905,0.629057481,1,1.4259139,2,1.6353537,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
67,2,3,48,0,1,1181,1,0.622409336,0.36158819,5,6.8559668,6,1.178738,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
68,2,3,41,0,2,1253,0,0.624575308,0.511265279,5,1.5438618,2,1.2505893,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV064
69,2,3,16,1,2,1427,1,0.51878061,0.47327775,5,1.306911,2,1.42266,1,1,9,10,10,1,15,1,PAV064
70,2,2,28,3,1,1509,1,0.34579421,0.56204607,5,2.6224009,2,1.505102,0,1,0,20,10,1,1,0,PAV064
71,2,2,34,3,1,1686,1,0.590930359,0.534781779,5,1.7752115,2,1.6842562,0,1,0,25,10,1,1,0,PAV064
72,2,2,6,1,2,1418,1,0.735541161,0.50329997,5,1.5388999,2,1.4157837,1,1,0,30,10,1,3,1,PAV064
73,2,3,26,3,2,1123,0,0.419630973,0.492117767,3,0.4794866,0,1.1210093,1,1,0,25,10,1,1,1,PAV064
74,2,1,35,3,1,1593,1,0.59357327,0.277738626,5,1.893461,2,1.5870397,0,1,0,30,10,1,1,0,PAV064
75,2,2,56,0,1,1334,1,0.51690994,0.574424072,5,2.0081754,2,1.3318296,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
76,2,2,4,1,2,1218,1,0.672813486,0.290371818,5,1.5048081,2,1.2153422,1,1,0,20,10,1,2,1,PAV064
77,2,3,44,0,1,1183,1,0.598359423,0.436249167,5,1.8617765,2,1.1810486,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV064
78,2,3,35,3,2,1812,0,0.516879544,0.674824741,3,0.6328778,0,1.8097553,1,1,0,30,10,1,1,1,PAV064
1,1,1,3,1,1,1134,0,0.700143628,0.564162133,3,6.9409917,2,1.1319756,0,1,0,20,10,1,2,0,PAV067
2,1,1,7,1,2,1157,1,0.527500366,0.265736472,4,1.552971,1,1.1547912,1,1,0,30,10,1,3,1,PAV067
3,1,3,54,0,1,1924,1,0.308838682,0.516352311,5,3.7916144,6,1.9227933,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
4,1,3,46,0,1,1429,1,0.320711972,0.292972119,5,1.2775678,2,1.427528,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
5,1,3,18,1,2,1044,1,0.659547274,0.678801001,5,1.7477514,2,1.0408475,1,1,8,10,10,1,15,1,PAV067
6,1,2,55,0,2,1077,0,0.541873628,0.490924524,5,2.0712156,3,1.0750083,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV067
7,1,1,26,3,1,1352,1,0.574826953,0.385910408,5,1.2144148,2,1.3510715,0,1,0,20,10,1,1,0,PAV067
8,1,2,42,0,2,1555,0,0.651074067,0.352563949,4,1.7001219,1,1.5533548,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV067
9,1,2,52,0,1,1784,1,0.452809248,0.282144818,4,0.5806691,1,1.7824899,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
10,1,3,37,3,2,1089,0,0.284602841,0.301500827,5,1.0586419,2,1.0874842,1,1,0,25,10,1,1,1,PAV067
11,1,2,12,1,2,909,1,0.395451557,0.276028574,5,0.8242572,2,0.9077275,1,1,0,25,10,1,4,1,PAV067
12,1,2,1,1,1,2421,0,0.418646495,0.666964388,2,1.6276778,1,2.4181761,0,1,0,30,10,1,2,0,PAV067
13,1,2,26,3,1,1392,1,0.311069352,0.735066417,5,2.4977915,2,1.3901647,0,1,0,25,10,1,1,0,PAV067
14,1,1,24,3,2,1061,0,0.531860308,0.636785669,5,0.8763558,2,1.0600777,1,1,0,20,10,1,1,1,PAV067
15,1,1,12,1,2,2462,1,0.665894395,0.307050973,3,0.8356088,0,2.4604308,1,1,1,20,20,1,4,1,PAV067
16,1,2,54,0,1,1036,1,0.292912866,0.490685058,5,0.7193708,2,1.034788,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
17,1,1,49,0,1,928,1,0.61482402,0.322398165,5,0.72089,2,0.9267997,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
18,1,3,40,0,1,1280,1,0.493196127,0.589700951,5,0.5877025,2,1.2789249,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
19,1,2,4,1,1,1500,0,0.386766391,0.54609332,3,0.5606602,0,1.498915,0,1,0,30,10,1,2,0,PAV067
20,1,1,43,0,1,770,1,0.462004865,0.303918793,5,0.4489454,2,0.7691817,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
21,1,2,36,3,1,1065,1,0.571739677,0.744698556,5,0.60071,2,1.063951,0,1,0,25,10,1,1,0,PAV067
22,1,3,15,1,1,2281,0,0.733589481,0.301858467,3,0.6367348,0,2.2794844,0,1,1,20,20,1,4,0,PAV067
23,1,3,52,0,2,1993,0,0.651365032,0.499780052,3,0.2385268,0,1.9915841,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV067
24,1,1,17,1,2,840,1,0.398094155,0.412792467,5,0.5944067,2,0.8390416,1,1,10,10,10,1,15,1,PAV067
25,1,1,28,3,1,2001,1,0.284445962,0.474045464,4,0.6075252,1,1.9981256,0,1,0,30,10,1,1,0,PAV067
26,1,1,54,0,1,1147,1,0.340986667,0.703638525,5,0.4915709,2,1.1425615,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
27,1,2,41,0,2,1274,0,0.414490029,0.250584355,5,0.5609797,2,1.2722927,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV067
28,1,2,49,0,2,852,0,0.555738156,0.412948368,5,0.5832611,2,0.8502275,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV067
29,1,3,44,0,1,834,1,0.322224797,0.289623693,5,0.77435,2,0.8332513,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
30,1,1,30,3,1,868,1,0.465104478,0.534722163,5,0.545594,2,0.8666269,0,1,0,30,10,1,1,0,PAV067
31,1,2,34,3,2,2205,0,0.463085635,0.464312839,3,0.6805912,0,2.2033054,1,1,0,25,10,1,1,1,PAV067
32,1,2,2,1,2,1453,1,0.498712089,0.375455728,3,0.4013043,0,1.4510371,1,1,0,30,10,1,2,1,PAV067
33,1,1,18,1,2,840,1,0.267531472,0.42833708,5,0.6393559,2,0.8378495,1,1,9,10,10,1,15,1,PAV067
34,1,2,7,1,1,909,0,0.491196006,0.424133973,5,0.4403607,2,0.9080713,0,1,0,25,10,1,3,0,PAV067
35,1,2,35,3,1,954,1,0.52517758,0.663339539,5,0.5884351,2,0.9527478,0,1,0,25,10,1,1,0,PAV067
36,1,3,66,0,1,922,1,0.318402725,0.673178957,5,0.5463548,2,0.920563,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
37,1,3,12,1,1,1806,0,0.593934864,0.404514515,4,0.9804347,1,1.8046607,0,1,0,20,10,1,4,0,PAV067
38,1,2,46,0,1,1115,1,0.627734177,0.545386766,5,0.7085943,2,1.113566,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
39,1,1,10,1,2,2572,1,0.261899367,0.251386091,2,1.2351267,1,2.5705463,1,1,0,25,10,1,3,1,PAV067
40,1,1,50,0,1,930,1,0.58182565,0.486277733,5,0.3685022,2,0.9284058,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
41,1,2,28,3,1,1243,1,0.380380255,0.411866124,4,0.7880394,1,1.2414665,0,1,0,20,10,1,1,0,PAV067
42,1,2,8,1,1,1168,0,0.677688304,0.622620428,5,0.3795546,2,1.1640252,0,1,0,30,10,1,3,0,PAV067
43,1,1,31,3,2,1005,0,0.439787194,0.512016444,5,2.0576735,2,1.0014971,1,1,0,25,10,1,1,1,PAV067
44,1,3,38,3,2,1159,0,0.396734884,0.675814222,5,0.539094,2,1.1579316,1,1,0,20,10,1,1,1,PAV067
45,1,2,15,1,2,1079,1,0.43126867,0.611085802,5,0.6811929,2,1.0780534,1,1,0,25,10,1,4,1,PAV067
46,1,1,55,0,1,911,1,0.592595572,0.398219298,5,0.6429617,2,0.9098297,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
47,1,3,3,1,1,2086,0,0.544044515,0.366753287,5,0.6445956,2,2.0818565,0,1,0,20,10,1,2,0,PAV067
48,1,3,56,0,1,1393,1,0.693590439,0.698910246,5,0.5043535,2,1.3914022,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
49,1,3,32,3,2,1573,0,0.502821444,0.634469486,3,0.3402802,0,1.5714094,1,1,0,30,10,1,1,1,PAV067
50,1,3,8,1,1,1092,0,0.29347751,0.359842976,5,0.5845208,2,1.0903057,0,1,0,25,10,1,3,0,PAV067
51,1,1,53,0,1,994,1,0.675276061,0.501390069,5,0.5930033,2,0.989546,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
52,1,2,29,3,1,1160,1,0.609887695,0.507169286,5,0.4298258,2,1.1588109,0,1,0,30,10,1,1,0,PAV067
53,1,2,3,1,2,914,1,0.494653864,0.490686725,4,0.4042719,1,0.9120705,1,1,0,20,10,1,2,1,PAV067
54,1,1,1,1,1,891,0,0.412078331,0.582124304,5,0.637012,2,0.8899327,0,1,0,20,10,1,2,0,PAV067
55,1,3,6,1,1,3556,0,0.739030589,0.552019775,3,0.1963642,0,3.5542995,0,1,0,25,10,1,3,0,PAV067
56,1,3,29,3,2,988,0,0.455539635,0.404258699,5,1.0700797,2,0.986967,1,1,0,30,10,1,1,1,PAV067
57,1,1,29,3,2,1423,0,0.619637384,0.55485836,3,0.3740824,0,1.421223,1,1,0,25,10,1,1,1,PAV067
58,1,1,51,0,1,1002,1,0.732325808,0.738492872,4,0.837326,1,1.0009291,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
59,1,2,48,0,1,1854,1,0.462526481,0.513762327,5,0.9521227,2,1.8523145,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV067
60,1,3,28,3,2,1853,0,0.487005652,0.613019634,4,1.1225401,1,1.8516959,1,1,0,20,10,1,1,1,PAV067
61,1,3,31,3,1,1104,1,0.320555843,0.347892243,5,1.3426885,2,1.1027407,0,1,0,20,10,1,1,0,PAV067
62,1,3,17,1,2,1076,1,0.530185001,0.448403306,5,0.585401,2,1.0744027,1,1,10,10,10,1,15,1,PAV067
63,1,2,11,1,1,1777,0,0.646514793,0.379092672,3,0.5803558,0,1.7751716,0,1,1,30,30,1,4,0,PAV067
